#{"t_start": 1620060548.79857, "env_id": null}
r,l,t
-2,1000,14277.576722
-1,1000,14281.661125
-1,1000,14285.828117
-1,1000,14290.565585
-3,1000,14295.527463
-2,1000,14300.20539
-2,1000,14304.830204
-2,1000,14309.426082
-4,1000,14314.074059
-2,1000,14318.815824
-1,1000,14323.556065
-2,1000,14328.114967
-3,1000,14332.801411
-4,1000,14337.484058
-2,1000,14342.845005
-2,1000,14348.1871
-3,1000,14353.131105
-3,1000,14358.208121
-1,1000,14363.052034
-2,1000,14368.170063
-2,1000,14373.829015
-3,1000,14379.07196
-2,1000,14383.979024
-1,1000,14388.788003
-1,1000,14394.127781
-2,1000,14399.013421
-3,1000,14404.343382
0,1000,14410.339155
-1,1000,14415.505124
-3,1000,14420.909519
-2,1000,14427.905216
-2,1000,14433.027113
-2,1000,14438.08759
-2,1000,14442.928924
-3,1000,14447.624006
-2,1000,14452.393892
-3,1000,14457.394104
-3,1000,14462.262186
-1,1000,14467.254062
-2,1000,14472.024352
-2,1000,14476.950608
-1,1000,14483.598527
-3,1000,14488.394455
-1,1000,14493.379092
-2,1000,14498.380926
-5,1000,14503.13053
-3,1000,14507.908273
-2,1000,14512.670971
-2,1000,14517.430313
-3,1000,14522.244242
-2,1000,14527.204295
-1,1000,14531.893134
-2,1000,14536.684317
-2,1000,14541.358086
-1,1000,14546.240825
-2,1000,14551.526098
-1,1000,14557.782306
-2,1000,14562.656988
-1,1000,14567.36719
-2,1000,14572.955407
-2,1000,14578.94998
-3,1000,14585.87515
-5,1000,14591.73697
-2,1000,14598.678047
-1,1000,14604.478031
-2,1000,14609.684975
-3,1000,14614.529933
-4,1000,14619.760022
0,1000,14624.636089
-2,1000,14629.62354
-3,1000,14634.94203
-1,1000,14639.76153
-1,1000,14644.652935
-2,1000,14649.530622
-3,1000,14654.368463
-2,1000,14659.365042
0,1000,14664.186162
0,1000,14669.137925
-1,1000,14674.274381
-2,1000,14679.427077
-3,1000,14684.477334
-2,1000,14690.378514
-1,1000,14696.254007
-3,1000,14701.62817
0,1000,14706.933519
-1,1000,14711.748422
-2,1000,14716.87413
-1,1000,14721.67799
-4,1000,14726.881361
-3,1000,14732.095922
-1,1000,14737.094406
-2,1000,14743.164123
-2,1000,14749.828858
0,1000,14755.145346
-2,1000,14760.558029
-3,1000,14765.952064
-2,1000,14771.127957
-1,1000,14776.202987
-3,1000,14781.535252
-2,1000,14788.147059
0,1000,14793.723344
-2,1000,14800.152882
-1,1000,14806.076876
-3,1000,14811.604176
-2,1000,14816.726986
-1,1000,14822.416226
-1,1000,14828.314926
0,1000,14833.574273
-3,1000,14839.9323
0,1000,14844.71599
-4,1000,14850.073346
-1,1000,14854.930959
-2,1000,14859.945891
-1,1000,14865.029152
-3,1000,14870.396102
-1,1000,14875.390007
-2,1000,14880.134962
1,1000,14885.56449
-3,1000,14890.789212
-2,1000,14895.795625
-2,1000,14901.373952
-1,1000,14906.717935
-3,1000,14911.856147
-2,1000,14917.230035
-1,1000,14922.196091
-3,1000,14928.181097
0,1000,14934.014133
-3,1000,14940.001995
-2,1000,14945.323997
0,1000,14950.332151
-1,1000,14955.36685
-4,1000,14960.422264
-4,1000,14965.56712
-4,1000,14970.759281
-4,1000,14976.27892
-1,1000,14981.569225
-2,1000,14986.848159
-1,1000,14993.327169
-2,1000,14999.775048
-3,1000,15007.391063
-1,1000,15014.942924
-2,1000,15021.33835
-2,1000,15026.877923
-2,1000,15031.994285
-3,1000,15037.354061
-1,1000,15042.662489
-3,1000,15047.925192
-1,1000,15054.283932
-4,1000,15061.420922
-1,1000,15068.536227
-4,1000,15073.84202
-2,1000,15079.469287
0,1000,15086.008059
0,1000,15091.829086
-1,1000,15097.539386
-2,1000,15103.549222
-1,1000,15110.125214
-3,1000,15117.349296
-2,1000,15123.105218
-2,1000,15129.000111
0,1000,15134.866673
-2,1000,15140.833274
0,1000,15146.65029
-2,1000,15152.605032
-1,1000,15157.897028
0,1000,15162.717893
-3,1000,15167.772367
0,1000,15173.689125
-2,1000,15178.744989
-2,1000,15183.605101
0,1000,15188.648603
-1,1000,15194.184107
-1,1000,15199.20745
-1,1000,15204.262242
-2,1000,15210.781357
0,1000,15215.720164
-3,1000,15220.181563
-1,1000,15224.552212
0,1000,15229.132474
-2,1000,15234.214496
0,1000,15238.919595
0,1000,15243.220196
-3,1000,15247.761682
-2,1000,15252.244174
-2,1000,15256.62612
1,1000,15261.205277
-2,1000,15265.488243
-2,1000,15270.544092
-3,1000,15275.411156
-2,1000,15279.733229
-2,1000,15284.205213
-2,1000,15288.57715
-1,1000,15293.004296
-1,1000,15297.440051
-5,1000,15301.743249
-4,1000,15307.889976
-2,1000,15312.631406
-3,1000,15316.994004
-4,1000,15321.949094
-1,1000,15326.566112
-2,1000,15331.570138
0,1000,15336.514027
-3,1000,15342.359256
-3,1000,15347.592224
-2,1000,15352.150009
-2,1000,15356.405395
-1,1000,15361.322361
-4,1000,15366.209185
-1,1000,15371.014048
-4,1000,15375.703246
-2,1000,15380.399149
-2,1000,15385.195316
-3,1000,15390.370489
-2,1000,15394.778618
-2,1000,15399.256056
-3,1000,15403.727977
-1,1000,15408.140131
-2,1000,15412.532098
-4,1000,15416.846208
-3,1000,15421.294111
-1,1000,15426.207198
-2,1000,15430.424479
-1,1000,15434.853565
-3,1000,15439.363194
-4,1000,15443.827992
-4,1000,15448.177092
-2,1000,15452.479067
-2,1000,15456.991052
-2,1000,15461.268289
-4,1000,15465.56546
-3,1000,15469.902436
-5,1000,15474.357311
-1,1000,15478.737298
-1,1000,15483.947179
-4,1000,15489.601276
-2,1000,15494.769304
-2,1000,15499.160221
-3,1000,15503.504173
0,1000,15507.765171
-3,1000,15512.583248
-2,1000,15517.2813
-3,1000,15522.023078
-1,1000,15527.244072
-2,1000,15531.803179
-2,1000,15536.121358
-3,1000,15540.880116
-2,1000,15546.260313
-1,1000,15550.861983
-1,1000,15555.856099
-1,1000,15560.691217
0,1000,15565.350236
-2,1000,15570.019229
-1,1000,15574.797438
-1,1000,15579.479621
-1,1000,15584.238192
-1,1000,15589.14308
-1,1000,15594.231253
-2,1000,15598.747234
-3,1000,15603.314452
-3,1000,15608.280279
-2,1000,15613.244542
-4,1000,15618.139974
-3,1000,15623.212074
-2,1000,15628.954876
-3,1000,15634.91222
-1,1000,15640.010375
-2,1000,15645.744183
-3,1000,15650.12427
-2,1000,15654.48542
-3,1000,15658.985325
-2,1000,15663.344066
0,1000,15667.863028
0,1000,15672.348626
0,1000,15677.089219
-1,1000,15681.693465
1,1000,15686.2713
-2,1000,15690.886279
-2,1000,15695.566202
-3,1000,15700.040286
-1,1000,15705.082208
0,1000,15709.407018
-3,1000,15713.862359
-1,1000,15718.226148
-1,1000,15722.532501
-1,1000,15727.046462
-2,1000,15731.475202
-1,1000,15736.283615
0,1000,15741.882414
0,1000,15747.273201
-4,1000,15751.791669
-2,1000,15756.334415
-2,1000,15760.535287
-2,1000,15764.986206
-1,1000,15769.240353
0,1000,15773.578163
-2,1000,15777.921184
-2,1000,15782.124197
-1,1000,15786.755612
-3,1000,15791.031115
-4,1000,15795.655422
-3,1000,15800.112205
-4,1000,15806.279191
-1,1000,15810.73255
-2,1000,15816.352304
-3,1000,15821.302054
-2,1000,15825.569086
-4,1000,15829.714432
-3,1000,15833.785522
-4,1000,15838.001001
-2,1000,15842.218324
-3,1000,15846.567174
-1,1000,15850.780239
-3,1000,15855.407918
-6,1000,15859.904295
-1,1000,15864.213545
-2,1000,15868.394169
-2,1000,15872.584292
-1,1000,15876.907228
-2,1000,15881.002403
-3,1000,15885.109391
-1,1000,15889.247508
-2,1000,15893.475217
-4,1000,15897.642255
-1,1000,15901.808399
-2,1000,15907.2732
0,1000,15913.125155
-2,1000,15918.655241
-3,1000,15923.079107
-1,1000,15928.332339
-2,1000,15932.817109
0,1000,15937.478361
-2,1000,15941.837106
-3,1000,15946.112254
-3,1000,15950.502983
-3,1000,15954.709224
-3,1000,15958.828065
-2,1000,15963.143409
-4,1000,15967.698204
-1,1000,15972.091509
-2,1000,15977.074237
-3,1000,15981.781489
-3,1000,15986.359361
-2,1000,15990.910204
-3,1000,15995.591292
-4,1000,16001.18866
-1,1000,16006.39105
-4,1000,16011.75046
-2,1000,16016.395144
-2,1000,16021.089371
-2,1000,16025.934188
-1,1000,16030.040305
-1,1000,16034.172112
-2,1000,16038.194524
-1,1000,16042.205981
-4,1000,16046.397356
-1,1000,16050.544175
-4,1000,16054.806377
0,1000,16059.034365
0,1000,16063.203237
-1,1000,16067.363866
-2,1000,16071.417402
-3,1000,16075.451135
0,1000,16079.494302
-1,1000,16083.516376
-3,1000,16087.764201
-3,1000,16091.852486
-4,1000,16095.895151
0,1000,16099.946914
-4,1000,16103.976105
-4,1000,16108.14618
-2,1000,16112.143739
-2,1000,16116.393528
0,1000,16120.637079
-1,1000,16125.236199
-2,1000,16129.280445
-3,1000,16133.342451
-2,1000,16137.442256
-2,1000,16141.469195
-3,1000,16145.697968
-3,1000,16149.726261
-4,1000,16153.731306
-3,1000,16157.759293
-3,1000,16161.814093
0,1000,16165.835133
-2,1000,16169.860265
-3,1000,16173.930385
-4,1000,16178.116308
0,1000,16182.258281
-4,1000,16186.260466
0,1000,16190.311149
-4,1000,16194.323195
-2,1000,16198.359572
-2,1000,16202.367409
-4,1000,16206.600575
-2,1000,16210.60952
-1,1000,16214.676152
-1,1000,16218.726747
-2,1000,16222.767359
-2,1000,16226.80282
-5,1000,16230.947551
-2,1000,16235.113627
-2,1000,16239.236147
-3,1000,16243.274239
-3,1000,16247.296113
-1,1000,16251.301742
-2,1000,16255.368108
-4,1000,16259.36925
-4,1000,16263.398307
-1,1000,16268.212663
0,1000,16273.330005
-1,1000,16278.160719
-4,1000,16282.987504
-3,1000,16287.874353
-4,1000,16292.652442
-2,1000,16297.15746
1,1000,16302.15206
-3,1000,16307.778672
-3,1000,16313.410694
-2,1000,16318.572469
-1,1000,16323.189275
-3,1000,16328.089151
-3,1000,16332.761264
-1,1000,16337.565515
-1,1000,16342.316205
-2,1000,16346.946502
-2,1000,16352.598417
-3,1000,16357.887329
-3,1000,16362.248403
-5,1000,16366.955682
-1,1000,16371.531313
-2,1000,16375.816192
-3,1000,16380.613119
-3,1000,16386.883131
-2,1000,16391.248387
-3,1000,16395.325419
-3,1000,16399.37224
-2,1000,16403.41655
-1,1000,16407.676597
-3,1000,16411.729417
-1,1000,16415.983277
-2,1000,16420.06734
-2,1000,16424.089698
-3,1000,16428.936148
0,1000,16433.024191
-2,1000,16437.104654
-2,1000,16441.23153
-2,1000,16445.49729
-1,1000,16449.675762
-2,1000,16453.812469
-1,1000,16458.127343
-3,1000,16462.216665
-4,1000,16466.296467
-3,1000,16470.394281
-2,1000,16474.526863
-2,1000,16478.750948
-1,1000,16482.841277
-3,1000,16486.962413
-2,1000,16490.98341
-1,1000,16495.110178
-2,1000,16499.179219
-1,1000,16503.292174
-2,1000,16507.592477
-2,1000,16511.761731
-2,1000,16515.914133
-3,1000,16520.069225
0,1000,16524.087453
-4,1000,16528.232877
-1,1000,16532.334548
-1,1000,16536.724216
-1,1000,16540.889644
-1,1000,16544.948503
-4,1000,16549.09854
-1,1000,16553.250102
-4,1000,16557.426222
-4,1000,16561.538174
-2,1000,16565.79231
-2,1000,16569.847125
-4,1000,16573.959192
-1,1000,16578.595613
1,1000,16582.843839
-2,1000,16586.925227
0,1000,16591.064276
-1,1000,16595.333266
-2,1000,16599.574756
-1,1000,16603.950354
-3,1000,16608.223444
-2,1000,16612.436186
-2,1000,16616.656231
-2,1000,16621.181403
-1,1000,16625.537427
-1,1000,16630.222482
-3,1000,16635.369737
0,1000,16640.809326
-2,1000,16645.610693
-4,1000,16650.450094
1,1000,16655.491427
-2,1000,16660.40413
-3,1000,16665.23625
-2,1000,16670.05395
0,1000,16674.960467
-3,1000,16679.397135
-4,1000,16683.517303
-2,1000,16687.80235
0,1000,16691.87418
-1,1000,16695.878132
-1,1000,16699.981284
-2,1000,16703.968109
-2,1000,16707.94893
-2,1000,16712.083183
-4,1000,16716.264581
-3,1000,16720.203149
0,1000,16724.227136
-1,1000,16728.234238
-2,1000,16733.07023
-2,1000,16737.172487
-2,1000,16741.178185
-1,1000,16745.392381
0,1000,16749.349165
-3,1000,16753.414153
-2,1000,16757.512495
-3,1000,16761.587137
1,1000,16765.637537
-1,1000,16769.720365
-2,1000,16773.7978
-2,1000,16777.955636
-2,1000,16782.061029
-1,1000,16786.147379
-3,1000,16790.103539
-1,1000,16794.137229
-1,1000,16798.423287
-1,1000,16802.567128
-4,1000,16806.777444
0,1000,16810.938244
-2,1000,16814.907497
-2,1000,16818.863575
-3,1000,16823.191167
-2,1000,16827.264603
-3,1000,16831.324137
-2,1000,16835.613053
-2,1000,16839.641692
-1,1000,16843.782652
-1,1000,16847.795382
-1,1000,16851.857482
-2,1000,16856.09742
-2,1000,16860.189489
-1,1000,16864.523652
-2,1000,16868.757108
-2,1000,16872.906794
-2,1000,16877.010744
0,1000,16881.047033
0,1000,16885.144412
-1,1000,16889.30052
-1,1000,16893.320518
0,1000,16897.659216
-3,1000,16901.7637
-1,1000,16905.914681
-3,1000,16910.068279
-2,1000,16914.304128
-2,1000,16918.314557
-1,1000,16922.331705
0,1000,16926.467056
-3,1000,16930.608273
-3,1000,16934.632312
-2,1000,16938.691707
-2,1000,16942.758368
-3,1000,16946.728385
-1,1000,16950.704171
-1,1000,16954.918546
-2,1000,16959.018369
-3,1000,16963.021271
0,1000,16967.181278
-3,1000,16971.186852
0,1000,16975.276199
-4,1000,16979.341344
0,1000,16983.312127
-2,1000,16987.546221
-2,1000,16991.585598
-3,1000,16995.571335
-2,1000,16999.607669
-4,1000,17003.595284
-1,1000,17007.668153
-4,1000,17011.714188
-1,1000,17015.88061
-1,1000,17019.89579
0,1000,17024.024706
0,1000,17028.087494
-4,1000,17032.10886
-3,1000,17036.741796
-3,1000,17041.175498
-4,1000,17045.383219
-2,1000,17049.45485
0,1000,17053.449579
-3,1000,17057.549348
-1,1000,17061.590416
-2,1000,17065.581444
1,1000,17069.576127
-2,1000,17073.737188
-3,1000,17077.971145
-1,1000,17082.135195
-1,1000,17086.097433
-3,1000,17090.072637
-4,1000,17094.215696
-4,1000,17098.271137
-2,1000,17102.235445
-4,1000,17106.408578
-4,1000,17110.360816
-1,1000,17114.505414
-1,1000,17118.48061
-2,1000,17122.433703
-3,1000,17126.389623
-2,1000,17130.312526
-2,1000,17134.389253
-2,1000,17138.439104
-2,1000,17142.357629
-2,1000,17146.310616
-3,1000,17150.351532
0,1000,17154.293565
-3,1000,17158.225172
-1,1000,17162.190627
-2,1000,17166.317473
-3,1000,17170.27161
-2,1000,17174.229522
-3,1000,17178.236543
-3,1000,17182.170183
-1,1000,17186.241244
0,1000,17190.231231
-3,1000,17194.3001
-4,1000,17198.437503
-1,1000,17202.37923
-1,1000,17206.67332
-1,1000,17210.713786
-3,1000,17214.833761
-1,1000,17218.991366
1,1000,17223.125781
0,1000,17227.44438
-5,1000,17231.40864
-1,1000,17235.421107
-4,1000,17239.544425
-4,1000,17243.598451
-3,1000,17247.701808
-3,1000,17251.726279
-3,1000,17255.896207
-1,1000,17259.904502
-2,1000,17264.001512
-3,1000,17268.027315
-3,1000,17272.047251
-2,1000,17276.07034
-2,1000,17280.2066
-4,1000,17284.468829
-2,1000,17289.348469
-4,1000,17293.956357
-2,1000,17298.513155
-2,1000,17303.096785
-3,1000,17307.655825
-1,1000,17312.173338
-4,1000,17316.886689
-2,1000,17321.421862
-1,1000,17326.002493
-1,1000,17330.605332
0,1000,17335.120825
-2,1000,17339.825049
-4,1000,17345.117542
-1,1000,17349.731426
-3,1000,17354.346661
0,1000,17358.83675
-3,1000,17363.365338
0,1000,17367.955726
-1,1000,17372.595362
0,1000,17377.407013
-2,1000,17382.070517
-2,1000,17386.557228
-3,1000,17391.122375
-1,1000,17395.676286
-3,1000,17400.276694
-2,1000,17404.986057
-3,1000,17409.565442
0,1000,17414.16235
0,1000,17418.863646
-2,1000,17423.350865
-2,1000,17427.915024
0,1000,17432.459903
-3,1000,17437.205745
-2,1000,17441.720195
-2,1000,17446.373677
-1,1000,17451.059181
-3,1000,17455.77466
-3,1000,17460.387645
-2,1000,17465.092676
-4,1000,17469.720232
-3,1000,17474.252622
-3,1000,17478.928311
-4,1000,17483.594865
-1,1000,17488.241679
0,1000,17492.768306
-2,1000,17497.447331
0,1000,17502.005308
-3,1000,17506.681332
0,1000,17511.226413
-2,1000,17516.02793
-2,1000,17520.598135
-2,1000,17525.195462
0,1000,17529.767078
-2,1000,17534.376988
-1,1000,17539.124524
-3,1000,17543.676323
0,1000,17548.259148
-1,1000,17552.788477
-3,1000,17557.503443
-3,1000,17562.02074
-2,1000,17566.498616
-1,1000,17571.097905
-5,1000,17575.760245
-1,1000,17580.410328
0,1000,17585.02169
-1,1000,17589.722234
-1,1000,17594.250479
-2,1000,17598.878316
-1,1000,17603.499502
0,1000,17608.056815
-3,1000,17612.627738
-3,1000,17617.323418
-3,1000,17622.047004
-2,1000,17626.658179
-3,1000,17631.171295
-2,1000,17635.916597
-1,1000,17640.555344
-2,1000,17645.677165
-3,1000,17650.843991
-2,1000,17655.535256
-1,1000,17660.25254
-3,1000,17664.868539
-2,1000,17669.601686
-1,1000,17674.182981
-1,1000,17678.883701
-1,1000,17683.578223
-2,1000,17688.210667
-2,1000,17692.817739
-1,1000,17697.400991
-2,1000,17701.950496
0,1000,17706.734952
0,1000,17711.247434
0,1000,17715.884412
-2,1000,17720.411213
0,1000,17724.903618
-1,1000,17729.697325
-1,1000,17734.253596
-3,1000,17738.923252
-1,1000,17743.435533
-1,1000,17747.99333
-1,1000,17752.684375
-1,1000,17757.279769
-5,1000,17761.920564
0,1000,17766.550272
-2,1000,17771.116369
-3,1000,17775.685734
-1,1000,17780.20654
-1,1000,17784.765486
-4,1000,17789.295817
-3,1000,17793.973735
-1,1000,17798.698331
-3,1000,17803.438746
-3,1000,17808.121471
-3,1000,17812.676997
-2,1000,17817.449803
0,1000,17821.960666
-2,1000,17826.96384
-3,1000,17832.029617
-1,1000,17836.494339
-1,1000,17841.056397
-3,1000,17845.62241
-1,1000,17850.16222
-2,1000,17855.072366
-2,1000,17859.663959
-2,1000,17864.274753
-3,1000,17868.826587
0,1000,17873.30081
-2,1000,17877.816935
-3,1000,17882.297562
-6,1000,17887.041498
0,1000,17891.58224
-1,1000,17896.059352
-3,1000,17900.616383
-2,1000,17905.145274
0,1000,17909.68659
-1,1000,17914.234698
-2,1000,17918.892713
-1,1000,17923.5524
-1,1000,17928.146408
-2,1000,17932.67134
-2,1000,17937.231524
-2,1000,17941.72543
-3,1000,17946.362143
-2,1000,17951.559563
0,1000,17956.404878
-2,1000,17960.970332
-2,1000,17965.478446
-4,1000,17970.061777
-2,1000,17974.73261
-1,1000,17979.28268
-2,1000,17983.79883
-1,1000,17988.507515
-1,1000,17992.971923
-1,1000,17997.435606
-1,1000,18001.902342
-3,1000,18006.535422
-2,1000,18011.0596
-4,1000,18015.593408
-3,1000,18020.073517
-1,1000,18024.724687
0,1000,18029.26752
-2,1000,18033.743417
0,1000,18038.400362
-2,1000,18042.933381
-3,1000,18047.527039
-4,1000,18052.084659
-1,1000,18056.624641
0,1000,18061.219003
-4,1000,18065.889437
0,1000,18070.421634
-2,1000,18074.978477
-3,1000,18079.507749
-1,1000,18084.004372
-2,1000,18088.530723
-3,1000,18093.10182
0,1000,18098.007788
-4,1000,18102.544552
